Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
2032,13,893.8176388,804.0203185,775.9579436,6312.630056,1245.366924,34063.09425,87.2243346,5064.926829,1129.863158,40926.53791,12963.94738,78.21697417,31966.63643,57.36659021,698.1550943,3190.893405,13542.34581,1572.529941,3295.641133,12171.21698,1580.512249,1068.825911,454.6779365,1565.429767,7.206444098,63.43298365,66.4691648,91.45949558,16223.12332,260.4349041,882.4958132,203.4916401,122.7724427,102.2337714,1358.14517,7.35,133,114.6067416,972.3837079,126.3333333,44.44444444
2033,13,533.7860155,272.2273519,507.0179745,4380.965259,939.7907804,13201.15528,11.25475285,3311.682927,115.8745406,38660.89114,6626.969545,15.62214022,18647.20458,23.35877978,481.1609434,1622.828511,5385.27391,771.3169671,266.2672496,8790.826859,207.9621381,567.8137652,208.5397843,960.9406228,2.695935922,25.51666063,30.14572121,57.70255887,9266.958787,102.5955683,347.6498658,80.16337336,48.36490166,40.27390994,846.5970995,1.05,7,13.48314607,102.3561798,20.21333333,4.444444444
2034,13,139.3165847,17.40988879,193.9894859,1931.664797,397.8255451,1401.473445,0,1266.231707,0,26845.27977,1868.469285,0,5152.814099,6.348918725,207.5596226,261.9526336,633.5464521,287.0016622,0,4105.40677,0,144.7368421,31.91489362,336.7398764,0.362914451,5.431257082,8.093598303,26.76496542,3392.864295,0,0,0,0,0,682.0640943,0,0,0,0,0,0
2035,13,0,0,52.90622342,246.1925722,40.35911327,13.3049617,0,97.40243902,0,7613.626942,606.3462935,0,180.6024657,0,28.30358491,0,0,47.83361036,0,389.6964484,0,0,0.874380647,13.14106835,5.18E-02,0.307429646,1.759477892,2.556204562,297.2719885,0,0,0,0,0,122.6518766,0,0,0,0,0,0
2036,13,0,0,4.408851952,0,0,0.185650628,0,0,0,2981.345268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18E-02,0.204953097,1.133885753,1.16532855,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,13,0,0,0,0,0,0,0,0,0,2770.587428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18E-02,0.204953097,0.8992887,0.902189845,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,13,0,0,0,0,0,0,0,0,0,2713.50718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18E-02,0.153714823,0.742890665,0.864598602,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,13,0,0,0,0,0,0,0,0,0,2454.450669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153714823,0.821089683,0.864598602,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,13,0,0,0,0,0,0,0,0,0,2138.313911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153714823,0.781990174,0.789416115,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,13,0,0,0,0,0,0,0,0,0,1721.18902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307429646,1.446681822,0.902189845,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,13,0,0,0,0,0,0,0,0,0,1492.868028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153714823,0.860189192,0.902189845,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,13,0,0,0,0,0,0,0,0,0,1422.615415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153714823,0.742890665,0.864598602,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,13,0,0,0,0,0,0,0,0,0,1225.029941,0,0,0,0,0,0,0,0,18.68542102,0,0,0,0,0,0,0.153714823,0.742890665,0.902189845,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,13,0,0,0,0,0,9.208977599,8.441064639,0,144.8431757,1031.835255,576.6880509,0,0,0,0,0,0,0,105.1054933,0,110.9131403,0,0.437190324,0,0,0.204953097,0.781990174,0.939781089,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,13,25.04567814,52.22966636,39.67966757,0,0,2996.864424,45.01901141,0,1904.817342,1045.00762,784.2957492,15.62214022,16.93148116,0,0,1.825453893,237.569164,11.95840259,969.3062156,0,753.285078,122.4696356,0.437190324,18.06896898,0.103689843,0.256191372,1.290283787,1.353284768,95.12703631,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,0,4.2,119,74.15730337,716.4932584,50.53333333,37.77777778
2047,13,688.756149,419.4200481,105.8124468,284.0683525,144.1396903,24343.96472,95.66539924,97.40243902,4584.588867,2111.969181,3196.499482,46.97269373,2460.708595,4.312023599,56.60716981,99.48723716,6969.14004,161.438435,2566.909713,99.68978912,1499.638085,489.8785425,10.92975809,282.5329694,0.933208588,1.844577877,13.9194251,24.58467329,844.2524472,63.13573433,213.9383789,49.33130668,29.76301641,24.78394458,8.974527557,12.6,287,215.7303371,1893.589326,161.7066667,91.11111111
2048,13,2374.643359,837.2573789,405.6143796,1944.290057,772.5887398,61911.38668,135.0570342,1168.829268,6851.542944,17444.60199,10555.03901,109.5675277,16400.96141,27.67080337,339.6430189,414.3780337,19561.16618,370.7104803,4015.029843,1839.729745,1945.601336,979.757085,56.39755173,804.8904362,3.266230059,10.45260797,94.42531353,185.7007432,2179.994582,228.867037,775.5266237,178.8259867,107.8909345,89.8417991,200.4311154,19.95,427,343.8202247,2865.973034,262.7733333,135.5555556
2049,13,3749.024947,1225.023084,789.1844994,4923.851443,1585.536593,92993.29829,180.0760456,3214.280488,8162.445674,40026.4263,18879.11911,156.5402214,27474.15009,63.97756562,707.5896226,832.4069752,36825.67268,777.2961684,5089.441551,6153.578801,2985.412027,1402.834008,126.3480035,1338.746338,6.428770275,27.92485952,295.3576888,531.4274102,3305.664512,410.3822732,1390.599463,320.6534934,193.4596066,161.0956398,355.9895931,25.55,525,438.2022472,3582.466292,338.5733333,166.6666667
2050,13,4815.031623,1361.13676,1322.655586,6085.375374,2242.81358,109136.5882,227.9087452,5064.926829,9705.12628,52750.93085,24576.79705,187.7845018,42610.89425,125.6561794,830.2384906,983.9196483,46566.65374,1237.694668,5951.306596,10005.22974,3523.802895,1681.174089,187.5546488,1785.542661,11.45772767,50.26474714,588.056611,869.1095511,4312.425646,489.3019411,1658.022437,382.3176268,230.6633772,192.0755705,795.7414434,28.35,581,492.1348315,3991.891011,389.1066667,184.4444444
2051,13,5419.258609,1372.21578,2173.564012,7411.027685,2410.015621,120863.4654,244.7908745,6428.560976,10436.62751,60272.35123,26705.5998,219.1350554,52713.34467,154.6015312,1075.536226,1303.37408,50763.99579,1632.321954,6425.449155,12415.9101,3563.084633,1825.910931,210.7257359,2089.429867,16.43484014,72.86082614,934.4000591,1048.570148,4930.751382,481.4099743,1631.280139,376.1512135,226.9430001,188.9775774,2070.124356,29.75,602,492.1348315,4145.425281,409.32,188.8888889
2052,13,5416.127899,1253.511993,2693.808543,6767.13942,2248.579168,128396.7617,216.6539924,7207.780488,9719.610598,63679.60297,26171.75143,203.5129151,53774.38416,174.9109241,1339.703019,1453.061299,51397.58526,2128.595661,6628.653108,13077.48779,2426.224944,1859.311741,148.64471,2227.411085,20.58243386,91.511558,1188.390468,1109.129641,5311.259527,512.9778415,1738.249329,400.8168668,241.8245083,201.3695497,5480.444828,29.05,581,465.1685393,4043.069101,399.2133333,184.4444444
2053,13,5671.280745,1166.462549,2927.477696,6558.822628,2352.359745,125021.3466,199.7718631,7402.585366,8864.978269,66761.93637,26537.53642,172.1623616,54011.42489,202.5817275,1434.048302,1402.861317,46566.65374,2648.786174,6320.343661,13575.93674,2070.378619,1725.708502,143.8356164,2099.285668,22.29331628,99.45349053,1192.456817,1128.564314,4843.551599,560.3296422,1898.703113,437.8153468,264.1467706,219.9575081,5531.300484,25.9,518,411.2359551,3531.288202,363.84,164.4444444
2054,13,5007.570274,881.5734595,3055.334403,5656.11653,1741.207458,111853.2665,188.5171103,7207.780488,6750.123925,64004.5213,23901.24819,140.9180812,51691.81197,201.3071791,1094.405283,1607.312153,35875.35301,2804.245408,5867.222202,13548.74861,1603.619154,1425.101215,146.4587584,1818.395332,20.16767449,94.68833101,1040.594325,1021.466861,5291.441395,512.9778415,1738.249329,400.8168668,241.8245083,201.3695497,7218.511665,21.35,427,337.0786517,2763.616854,303.2,135.5555556
2055,13,4317.24877,566.6127442,3006.837031,5788.681761,991.6810689,91152.65085,132.243346,6428.560976,4048.640321,62533.60722,22266.74948,93.94538745,45731.93061,171.3612472,867.9766038,1611.875787,22412.16823,2427.555726,4879.230565,13204.3657,991.2861915,1046.558704,133.780239,1498.081791,13.84259406,74.80788056,789.1062848,673.4847196,5414.313817,410.3822732,1390.599463,320.6534934,193.4596066,161.0956398,5217.19202,15.05,294,235.9550562,1791.233146,217.2933333,93.33333333
2056,13,2972.608925,297.5508265,2724.670506,4614.532571,536.1996477,57085.47119,47.83269962,5064.926829,1528.196289,61031.95761,16325.21488,46.97269373,34015.34565,99.51006948,641.5479245,1400.123136,11166.48208,1799.73959,3265.277324,11527.76471,432.0991091,578.9473684,127.6595745,1097.279207,8.139652687,47.5491186,496.133666,348.0197329,4490.788839,268.3268709,909.2381105,209.6580534,126.4928197,105.3317645,1543.61874,7,133,107.8651685,921.205618,111.1733333,44.44444444
2057,13,1582.573788,75.9704238,1640.092926,2992.186646,478.5437716,21696.15822,5.627376426,3311.682927,152.0997324,54283.31597,8732.70477,15.62214022,23596.84091,26.90845666,443.4228302,893.5596806,4434.911209,1052.339428,1065.068998,8700.199778,78.56347439,155.8704453,100.1165841,678.4076534,3.162540216,21.11016903,221.9679109,153.0715438,3388.900668,102.5955683,347.6498658,80.16337336,48.36490166,40.27390994,1450.881955,1.05,7,13.48314607,102.3561798,20.21333333,4.444444444
2058,13,344.3780745,6.33086865,476.1560108,1414.029132,98.01498937,2369.822851,0,1363.634146,0,33168.01495,2445.157336,0,7613.522694,6.849208756,198.1250943,226.3562827,633.5464521,406.5856881,77.07736173,3996.654273,0,11.13360324,34.10084523,233.2539631,0.414759373,4.81639779,48.01419669,32.29087822,2053.158534,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,792.7499342,0,0,0,0,0,0
2059,13,1.565354884,0,57.31507538,246.1925722,17.29676283,34.03594853,0,97.40243902,0,7828.77557,668.958139,0,389.4240666,0,28.30358491,2.738180839,0,47.83361036,0,407.8218646,0,0,1.748761294,0,5.18E-02,0.409906195,3.831751853,2.969708241,776.8707965,0,0,0,0,0,394.8792125,0,0,0,0,0,0
2060,13,0,0,4.408851952,0,0,0,0,0,0,2665.208509,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,5.18E-02,0.256191372,1.485781331,1.503649742,122.8724219,0,0,0,0,0,0,0,0,0,0,0,0
2061,13,0,0,0,0,0,0,0,0,0,2037.325779,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.204953097,1.133885753,1.240511038,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,13,0,0,0,0,0,0,0,0,0,1883.648188,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.204953097,0.977487718,1.090146063,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,13,0,0,0,0,0,0,0,0,0,1536.775911,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,0.860189192,1.014963576,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,13,0,0,0,0,0,0,0,0,0,1475.304875,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,22.52131702,0.977372333,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,13,0,0,0,0,0,0,0,0,0,1374.316743,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,22.48221751,1.090146063,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,13,0,0,0,0,0,0,0,0,0,1295.282554,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,0.703791157,1.127737307,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,13,0,0,0,0,0,0,0,0,0,1246.983882,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,0.703791157,1.127737307,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,13,0,0,0,0,0,0,0,0,0,1207.466787,0,0,0,0,0,0,0,0,18.68542102,0,0,0,0.437190324,0,0,0.153714823,0.781990174,1.05255482,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,13,0,0,0,0,0,22.36465988,8.441064639,0,43.45295271,1088.915503,622.8230949,0,0,0,0,0,0,0,112.1125261,0,34.66035635,0,0.437190324,0,0,0.153714823,0.781990174,1.16532855,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,13,68.8756149,33.23706041,44.08851952,0,0,4215.080604,36.57794677,0,956.0225513,1102.087868,896.3379991,46.97269373,28.21913526,0,0,54.76361679,79.20406209,17.93760389,1350.021669,0,526.8374165,122.4696356,4.371903235,22.99686961,0.103689843,0.256191372,1.407582314,1.541240986,15.85450605,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,0,1.05,70,13.48314607,767.6713483,50.53333333,26.66666667
2071,13,903.2097681,235.8248572,202.8071898,258.8178323,57.6558761,27978.36865,95.66539924,0,3136.070723,2559.829589,4129.086444,140.9180812,3307.282653,1.274548412,47.17264151,1217.577747,4118.137983,191.3344415,3503.516442,226.5677026,1557.405345,501.0121457,144.2728068,315.3856403,1.036898431,2.35696062,24.35899393,26.12591427,1351.596641,110.4875351,374.3921632,86.3297867,52.08527871,43.37190301,29.91509186,3.85,175,40.4494382,1944.767416,161.7066667,71.11111111
2072,13,1945.736121,563.4473098,833.2730189,1717.035375,374.7631947,68450.51803,146.3117871,389.6097561,5728.936343,21317.27728,12957.35666,266.1077491,21869.82983,5.336426996,245.2977358,3904.645877,14255.09633,550.0865192,5984.006083,3063.195339,3073.218263,979.757085,466.4820752,1025.003331,3.369919902,15.83262678,185.0188752,186.0390644,5128.932708,268.3268709,909.2381105,209.6580534,126.4928197,105.3317645,568.3867453,6.65,224,80.8988764,2968.329213,262.7733333,113.3333333
2073,13,3093.141251,936.9685602,2006.027638,4368.339998,1020.509007,108374.7855,196.9581749,1168.829268,7474.397395,49163.65679,22355.72421,406.9195572,43846.89237,15.48516762,500.03,6119.834176,31836.37606,1195.840259,8083.780271,7440.483352,4639.86637,1380.566802,745.4095016,1810.182165,6.999064412,52.10932502,562.8374279,534.9985784,9203.540763,402.4903064,1363.857166,314.4870801,189.7392296,157.9976467,2204.74227,8.75,231,141.5730337,3684.822472,333.52,140
2074,13,4309.421996,1351.640457,3505.037302,6300.004795,1948.768612,127137.8823,270.1140684,2727.268293,8937.399857,63271.25965,28949.74015,485.2428044,56579.3662,34.0197221,792.5003774,6387.263171,39835.08286,1865.510804,8712.077553,10594.30577,4614.448775,1647.773279,864.3252696,2350.6086,12.0280218,102.2715956,1084.972267,989.5143042,12826.2954,512.9778415,1738.249329,400.8168668,241.8245083,201.3695497,5112.489198,10.85,231,242.6966292,4094.247191,379,153.3333333
2075,13,4912.083626,1600.127051,4549.935215,7190.085633,2865.497042,134414.1751,346.0836502,5844.146341,9379.214737,69194.43309,32930.53539,516.4870849,63436.61607,116.0196405,1122.708868,5529.299842,37855.19642,2355.80531,9583.285308,12488.41176,4281.709354,1781.376518,864.3252696,2634.784203,16.12377061,142.8523089,1562.572766,1336.519074,15485.88879,576.1135758,1952.187708,450.1481735,271.5875247,226.1534943,6132.59383,11.9,196,269.6629213,4247.781461,399.2133333,148.8888889
2076,13,5218.893183,1620.702374,4814.466332,6457.820547,3297.916113,142642.5889,391.1026616,7012.97561,8647.713506,70015.51051,34321.17743,485.2428044,65981.98207,175.9234159,1745.387736,5331.238094,35954.55707,2684.661382,10524.56339,13367.49445,3646.269488,1792.510121,1062.372486,2700.489545,17.47173857,158.8386505,1907.469532,1550.037337,17103.0484,584.0055426,1978.930005,456.3145868,275.3079018,229.2514874,6575.33719,10.15,147,289.8876404,4094.247191,384.0533333,128.8888889
2077,13,4653.80007,1492.502284,4686.609625,6091.688004,3418.993453,146056.2135,360.1520913,7207.780488,8379.739233,69444.70803,33362.22758,422.6479705,67776.71907,178.9728027,1660.476981,5245.441761,33182.71605,2768.3702,10655.36134,13603.12486,3609.298441,1681.174089,1069.804722,2572.364129,16.74590967,163.9624779,2070.514484,1612.250845,17622.28348,520.8698083,1764.991626,406.9832801,245.5448854,204.4675428,6668.073975,7.35,112,242.6966292,3736.000562,343.6266667,93.33333333
2078,13,3262.199578,1351.640457,4735.106997,5106.917715,3101.886134,133442.2942,258.8593156,6915.573171,6713.927529,69734.50006,30169.02346,344.3247232,65011.24382,112.2079069,1566.131698,5003.56912,27797.44214,2684.661382,9592.628018,13449.05882,2754.342984,1447.368421,1083.794812,2381.818638,11.40588275,147.2075622,2015.540574,1524.663248,16984.13961,378.814406,1283.630274,295.9878401,178.5780984,148.7036675,5656.94387,5.25,91,161.7977528,3070.685393,267.8266667,55.55555556
2079,13,1833.030569,1050.924196,4148.729687,3718.139103,2709.826177,104226.8759,168.8212928,6136.353659,4570.10455,68254.80439,25410.5232,234.7571956,61009.77044,66.76489579,1339.703019,5166.947244,20986.6672,2433.534927,8160.857632,12633.41509,1749.19265,1079.959514,922.0343923,2064.790364,5.495561686,115.0299259,1701.649719,1279.56834,15723.70638,236.7590038,802.2689211,184.9924001,111.6113115,92.93979217,6416.787203,3.5,84,121.3483146,2149.479775,176.8666667,26.66666667
2080,13,752.9356992,610.9288247,3161.14685,3655.012802,2242.81358,63467.26199,78.78326996,4967.52439,1904.817342,64768.51847,17781.76413,109.5675277,50963.75828,56.10395346,1169.881509,4065.285819,13779.91498,1931.282018,4559.24273,10757.43452,799.4988864,601.2145749,664.0921014,1547.360798,2.540401157,75.47397813,1198.712738,896.0624728,13297.96695,134.1634355,454.6190553,104.8290267,63.24640987,52.66588223,5393.691062,1.75,56,74.15730337,1023.561798,80.85333333,8.888888889
2081,13,269.2410401,226.3285542,1745.905373,2405.112051,1106.992821,23066.93934,11.25475285,3214.280488,217.2647635,54924.37106,9118.261924,31.35055351,33208.27838,43.40611601,754.7622642,2295.50827,6335.593588,1207.798662,1340.678958,7657.988346,71.63140312,167.0040486,330.9530749,977.3669582,0.881363667,35.7643155,562.9156269,459.7033175,10087.42948,55.24376754,187.1960816,43.16489335,26.04263936,21.68595151,2611.587519,0.35,7,6.741573034,102.3561798,15.16,0
2082,13,76.70238932,23.74075744,520.2445303,1054.209219,288.2793805,2166.327496,2.813688213,1363.634146,0,30537.93275,2471.520218,0,11056.2572,20.30939292,330.2084906,487.3961894,950.3196781,472.3569023,95.76278275,3425.703663,0,11.13360324,67.76450015,351.5235783,0.155534765,7.378311507,113.0757792,115.292344,6222.893625,0,0,0,0,0,939.3338843,0,0,0,0,0,0
2083,13,1.565354884,0,57.31507538,151.5031213,23.06235044,5.755169479,0,97.40243902,0,7710.224285,639.2998964,0,519.2320888,0.762346714,37.73811321,4.563634732,0,53.81281166,0,453.1354051,0,0,2.185951618,3.285267086,5.18E-02,0.512382744,6.490518446,4.811679176,2564.466354,0,0,0,0,0,332.0575196,0,0,0,0,0,0
2084,13,0,0,4.408851952,0,0,0,0,0,0,3907.801603,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,5.18E-02,0.256191372,2.345970523,1.917153422,487.5260611,0,0,0,0,0,0,0,0,0,0,0,0
2085,13,0,0,0,0,0,0,0,0,0,3798.031895,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,5.18E-02,0.256191372,1.642179366,1.541240986,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,13,0,0,0,0,0,0,0,0,0,3780.468741,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.204953097,1.290283787,1.390876012,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,13,0,0,0,0,0,0,0,0,0,3591.664844,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,1.094786244,1.240511038,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,13,0,0,0,0,0,0,0,0,0,3293.091238,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,0.938388209,0.977372333,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,13,0,0,0,0,0,0,0,0,0,2990.126844,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.204953097,2.502368557,0.902189845,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,13,0,0,0,0,0,0,0,0,0,2586.174319,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.153714823,0.860189192,0.902189845,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,13,0,0,0,0,0,0,0,0,0,2331.508597,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.204953097,0.781990174,0.864598602,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,13,0,0,0,0,0,0,2.813688213,0,0,2063.670509,0,0,0,0,0,0,0,0,18.68542102,0,0,0,0.437190324,0,0,0.204953097,0.821089683,0.864598602,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,13,0,0,0,0,0,23.68022811,22.5095057,0,181.0683675,1870.475823,589.869492,0,0,0,0,0,0,0,203.2039536,0,136.330735,0,0.437190324,0,0,0.204953097,0.938388209,0.939781089,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,13,25.04567814,55.39510069,48.49737147,0,0,2835.049532,112.5475285,0,2585.609063,1751.924539,807.3632712,62.59483395,28.21913526,0,0,85.79633297,1029.52374,23.91680518,2851.862384,0,1409.521158,100.2024291,6.557854853,32.85267086,0,0.35866792,1.994074944,1.729197204,7.927253026,15.78393358,53.48459474,12.33282667,7.440754102,6.195986145,0,3.5,56,67.41573034,511.7808989,45.48,24.44444444
2095,13,294.2867182,455.8225428,335.0727484,88.37682078,40.35911327,16281.96529,250.418251,97.40243902,6583.568671,2783.759793,3058.09435,203.5129151,3961.966591,2.287040141,56.60716981,1152.774133,11562.45937,167.4176363,8018.381297,208.4422863,3230.345212,400.8097166,155.6397552,359.736746,5.18E-02,3.791632302,9.618479142,6.841606328,669.8528807,110.4875351,374.3921632,86.3297867,52.08527871,43.37190301,5.983018371,10.85,189,208.988764,1535.342697,151.6,73.33333333
2096,13,820.2459592,1077.830388,1111.030692,397.6956935,213.3267416,34959.65252,393.9163498,1071.426829,9915.163283,20355.69464,8818.384138,344.3247232,21068.40639,22.33437638,292.4703774,2957.235306,25579.98654,454.4192985,12769.14959,3108.508879,4503.535635,812.7530364,404.8382396,979.0095918,0.103689843,22.03245797,29.28553202,24.84781199,2592.211739,236.7590038,802.2689211,184.9924001,111.6113115,92.93979217,418.811286,18.2,364,337.0786517,2661.260674,257.72,117.7777778
2097,13,1689.01792,1513.077607,2147.110901,915.3313581,467.0125964,54647.17204,526.1596958,2337.658537,12182.11736,47020.95209,14895.02851,485.2428044,41335.38933,36.55690726,566.0716981,4206.758496,38963.96725,1088.214636,15926.98575,7367.981687,5078.89755,1157.894737,600.6995045,1668.91568,0.259224608,62.20326507,63.81039821,59.84525975,5418.277443,339.354572,1149.918787,265.1557734,159.9762132,133.2137021,1136.773491,23.45,462,431.4606742,3428.932022,333.52,153.3333333
2098,13,2801.985242,1701.42095,2878.980325,1584.470144,928.2596052,72923.21875,582.4334601,3993.5,13543.7296,61049.52077,20843.15384,563.4597786,48931.98055,64.99005734,849.1075472,5616.008901,47517.01644,1793.760389,17319.04961,10249.92286,5219.849666,1336.032389,885.7475955,2242.194787,0.466604294,113.7489691,112.9584807,80.33248749,7911.39852,363.0304724,1230.145679,283.6550134,171.1373443,142.5076813,1663.279107,26.95,483,498.8764045,3736.000562,373.9466667,168.8888889
2099,13,3891.472242,1771.060505,3192.008813,1565.532254,1608.598943,86840.49967,588.0608365,6038.95122,14000,65080.26444,25001.89853,594.8103321,54406.49279,83.77475684,1066.101698,6804.379386,52268.70088,2337.867707,17608.67364,12361.53385,6033.212695,1369.433198,1074.613815,2697.204278,0.881363667,159.299795,166.5248076,105.4434382,10479.8285,363.0304724,1230.145679,283.6550134,171.1373443,142.5076813,3565.878949,28,441,519.1011236,3838.356742,394.16,168.8888889
2100,13,3709.891075,1794.801262,3055.334403,1515.031213,1891.112736,94726.85918,540.2281369,6720.768293,13579.95479,64285.53176,27236.1528,579.0819188,58069.33654,97.48508602,1217.054151,6792.513935,53456.63274,2708.578187,17596.99525,13294.99279,6079.426503,1313.765182,1272.661032,3006.019384,1.399812882,185.7387445,206.9146001,130.103294,12778.73188,323.5706385,1096.434192,252.8229468,152.5354591,127.017716,3673.57328,26.6,385,498.8764045,3736.000562,384.0533333,155.5555556
2101,13,3595.620169,1828.038323,3090.605218,1609.720664,1550.943067,90356.77739,424.8669202,6623.365854,12189.34512,60461.15513,27651.3682,532.2154982,58148.35012,97.98537605,1358.572075,6412.819526,50763.99579,2822.183011,16415.14237,13657.50111,6432.962138,1202.42915,1178.665112,2976.45198,1.97010702,191.4774313,243.7072378,181.6032976,14463.27315,244.6509705,829.0112184,191.1588134,115.3316886,96.03778524,6572.345681,22.75,301,444.9438202,3275.397753,353.7333333,128.8888889
2102,13,2894.341181,1804.297565,3006.837031,1445.592283,1487.521603,76560.41856,317.9467681,6331.158537,9936.904157,57440.29277,25571.99586,453.8922509,53808.24712,90.88602228,1679.346038,5568.5471,44824.37949,2588.994161,13546.93024,13449.05882,5714.337416,1002.024291,1049.693967,2843.398663,2.384866392,180.7686319,249.4548656,182.9941737,15382.8345,173.6232694,588.3305421,135.6610934,81.84829512,68.15584759,5483.436337,18.55,224,364.0449438,2610.082584,272.88,97.77777778
2103,13,2390.296908,1513.077607,2398.415462,1085.77237,1279.960449,55382.60668,233.5361217,4383.109756,6598.052988,55499.56433,20843.15384,328.702583,50303.43052,73.11381451,1896.340189,4718.798313,35558.57978,2122.61646,9732.768676,11908.39845,4226.252784,712.5506073,884.8732148,2532.940924,1.97010702,149.6157611,209.4951677,207.7668032,16227.08694,126.2714687,427.8767579,98.66261337,59.52603281,49.56788916,4696.669421,12.95,147,256.1797753,1637.698876,171.8133333,60
2104,13,1706.236824,1014.521701,1626.86637,1041.583959,524.6684725,32265.7341,118.1749049,3214.280488,2730.481035,52465.52961,13985.50907,172.1623616,42503.66153,48.49239799,1924.643774,2797.508091,23600.1001,1542.633934,5049.735032,9615.533296,1917.873051,389.6761134,565.7242786,2040.150861,1.555347647,98.94110778,139.8198431,162.0182597,14522.72754,86.81163471,294.1652711,67.83054669,40.92414756,34.0779238,3670.581771,6.3,63,121.3483146,665.3151685,75.8,26.66666667
2105,13,854.6837667,398.8447249,886.1792424,675.4514159,305.5761433,12012.43583,25.32319392,1363.634146,318.6837824,44562.11063,6646.741706,46.97269373,28145.76551,30.72019023,1273.661321,1236.745012,11324.89021,890.900993,1144.482038,7159.539401,191.7873051,133.6032389,277.6158554,1434.019083,0.622139059,46.72930621,70.26181715,48.154383,11145.71775,39.45983396,133.7114868,30.83206668,18.60188525,15.48996536,1283.357441,1.05,7,13.48314607,51.17808989,15.16,2.222222222
2106,13,208.1921996,28.48890892,286.5753769,252.5052022,109.5461646,1161.635338,2.813688213,487.0121951,0,26243.74177,1851.992483,0,9035.767111,11.67343405,528.3335849,261.0399067,1742.274254,358.7520777,65.39897358,3715.710322,2.310690423,22.26720648,59.89507432,550.282237,0.103689843,10.76003761,20.44904305,9.585767108,6797.61947,0,0,0,0,0,771.8093699,0,0,0,0,0,0
