Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
432,3,0,0,0,0,0,0,0,0,0,337.5583792,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
433,3,0,0,0,0,0,0,0,0,0,270.0467033,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,1.908335722,0,0,0,0,0,0,0,0,0,0,0,0,0
434,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,2.027606705,0,0,0,0,0,0,0,0,0,0,0,0,0
435,3,0,0,0,0,0,0,0,0,0,270.0467033,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,1.908335722,0,0,0,0,0,0,0,0,0,0,0,0,0
436,3,0,0,0,0,0,0,0,0,0,276.7978709,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,1.908335722,0,0,0,0,0,0,0,0,0,0,0,0,0
437,3,0,0,0,0,0,0,0,0,0,276.7978709,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,1.908335722,0,0,0,0,0,0,0,0,0,0,0,0,0
438,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,1.908335722,0,0,0,0,0,0,0,0,0,0,0,0,0
439,3,0,7.204660417,0,0,0,25.25921728,0,0,0,256.5443682,0,0,0,0,0,0,0,0,101.6166989,0,239.0552995,0,4.385964912,0,0,0.20351447,0.610828306,1.908335722,0,0,0,0,0,0,0,4.9,168,158.6206897,258.7982955,26.13793103,28.88888889
440,3,0,284.5840865,13.61874627,0,0,995.5103282,0,0,7.256309648,742.6284341,1248.432574,67.9245283,607.0649835,0,0,18.38776353,158.3521674,35.7150506,489.0303635,18.24692737,984.9078341,10.45627376,4.385964912,0,0,0.20351447,0.712633024,1.908335722,0,0,0,0,0,0,26.18205181,15.05,357,324.137931,1190.472159,162.0551724,80
441,3,56.49669749,1138.336346,54.47498507,0,0,5789.345722,0,0,1019.241643,9924.216347,5705.687827,176.6037736,8671.444027,0,0,250.7422299,7840.341064,196.4327783,1308.314999,565.6547486,1730.760369,167.3003802,21.92982456,1.996674508,0,0.20351447,0.610828306,2.146877688,161.0445428,0,0,0,0,0,453.8222314,21.7,476,441.3793103,1863.347727,282.2896552,124.4444444
442,3,200.0924703,1862.404718,367.7061493,66.96877102,24.10471656,10772.35325,5.085910653,0,4091.53916,25148.09925,13677.60667,285.2830189,22135.50635,7.624588235,87.20811686,860.881656,19244.36941,875.0187396,2356.237206,1332.025698,2141.935484,449.6197719,61.40350877,90.34952147,0,0.20351447,144.2572849,4.890110289,1257.888456,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,903.2807874,25.9,539,503.4482759,2277.425,350.2482759,157.7777778
443,3,334.2721268,2157.795795,844.3622687,284.6172769,84.36650797,13530.06917,5.085910653,192.4578313,6799.761835,32230.07404,19498.61156,326.0377358,30564.12438,22.87376471,117.3813894,1693.345859,27955.87644,1928.612732,2108.546502,2445.088268,2505.299539,585.5513308,114.0350877,358.4030741,0,0.20351447,5.599259472,7.871884855,3830.248585,30.83373072,104.4815339,24.0920335,14.53542662,12.10378689,1339.648318,27.3,567,531.0344828,2639.742614,371.1586207,168.8888889
444,3,510.8243065,2103.760842,1382.302746,552.4923609,156.6806577,13874.80292,5.085910653,192.4578313,8532.460634,34032.63579,21649.52552,326.0377358,32985.99416,35.58141176,137.6195599,2278.411062,31361.28791,2714.343845,1829.10058,4142.052514,2658.294931,637.8326996,153.5087719,587.0223052,0,0.20351447,9.366034025,9.541678612,6842.216791,30.83373072,104.4815339,24.0920335,14.53542662,12.10378689,2046.563716,26.25,546,517.2413793,3105.579545,339.7931034,162.2222222
445,3,546.1347424,1934.451322,1402.730866,585.9767465,180.7853742,11233.73474,0,288.686747,9442.497815,33938.11944,22170.9592,271.6981132,33714.47214,48.28905882,160.0655309,2318.529819,29381.35136,2857.204048,1219.400387,3777.113966,2400.115207,658.7452471,175.4385965,669.3851287,0,0.20351447,9.060619872,17.77137642,9549.506132,23.12529804,78.36115043,18.06902512,10.90156996,9.077840166,2072.745768,23.1,469,455.1724138,3002.060227,245.6965517,140
446,3,397.8309115,1750.732481,1055.452836,569.2345537,156.6806577,7357.610733,0,288.686747,9362.438531,32506.87191,19844.56276,176.6037736,32097.76223,43.206,163.3772316,1892.268028,22808.20939,2678.628795,603.3491498,3211.459218,1348.271889,564.6387833,153.5087719,558.0705249,0,0.20351447,7.533549107,10.73438844,9962.998877,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,2373.839364,16.45,343,344.8275862,2070.386364,156.8275862,100
447,3,211.8626156,1095.108383,565.1779701,435.2970117,96.41886625,3338.633112,0,192.4578313,7979.182016,28611.44822,14429.67449,67.9245283,24972.73637,27.95682353,122.5329237,1223.622082,11958.48998,1785.75253,107.9677426,1879.43352,411.1751152,386.8821293,105.2631579,205.6574743,0,0.20351447,3.461360401,5.128652254,8631.116982,0,0,0,0,0,1776.015848,6.65,147,172.4137931,569.35625,78.4137931,42.22222222
448,3,40.01849406,284.5840865,183.8530746,150.6797348,36.15707484,548.6597173,0,0,5067.063037,21860.28063,6517.921068,13.58490566,13387.38043,5.083058824,97.87915226,518.2006085,1742.255597,732.1585372,6.351043682,1040.07486,19.12442396,146.3878327,43.85964912,0,0,0.20351447,1.119851894,2.623961618,6110.987516,0,0,0,0,0,593.459841,0,0,6.896551724,0,0,0
449,3,0,3.602330208,20.4281194,0,0,13.68238411,0,0,1674.468413,7871.861402,1283.529072,0,2466.60088,0,31.27717271,48.47683111,0,142.8602024,0,401.4324022,0,10.45627376,8.771929825,0,0,0.20351447,0.610828306,1.908335722,2245.918489,0,0,0,0,0,61.09145422,0,0,0,0,0,0
450,3,0,0,6.809373134,0,0,0,0,0,43.65779689,735.8772666,0,0,12.78031544,0,10.6710354,0,0,0,0,18.24692737,0,0,8.771929825,0,0,0.20351447,0.610828306,1.908335722,265.5058678,0,0,0,0,0,0,0,0,0,0,0,0
451,3,0,0,0,0,0,0,0,0,0,364.5630495,0,0,0,0,1.471866951,0,0,0,0,0,0,0,4.385964912,0,0,0.305271704,0.712633024,1.908335722,4.352555211,0,0,0,0,0,0,0,0,0,0,0,0
452,3,0,0,0,0,0,0,0,0,0,337.5583792,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.305271704,0.712633024,1.908335722,4.352555211,0,0,0,0,0,0,0,0,0,0,0,0
453,3,0,0,0,0,0,0,0,0,0,330.8072116,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,1.78906474,0,0,0,0,0,0,0,0,0,0,0,0,0
454,3,0,0,0,0,0,0,0,0,0,297.0513737,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,1.908335722,4.352555211,0,0,0,0,0,0,0,0,0,0,0,0
455,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,2.027606705,4.352555211,0,0,0,0,0,0,0,0,0,0,0,0
456,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,1.908335722,0,0,0,0,0,0,0,0,0,0,0,0,0
457,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,2.027606705,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.407218871,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
459,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.407218871,0.715625896,0,0,0,0,0,0,0,0,0,0,0,0,0
460,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.407218871,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
461,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.407218871,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
462,3,0,0,0,0,0,0,0,0,0,256.5443682,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0,7,0,0,0,0
463,3,0,7.204660417,0,0,0,26.74505359,0,0,0,256.5443682,0,0,0,0,0,0,0,0,25.40417473,0,162.5576037,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0.35,140,41.37931034,103.5193182,15.68275862,31.11111111
464,3,11.77014531,172.91185,13.61874627,0,0,2014.794037,5.085910653,0,0,371.3142171,997.743302,54.33962264,300.3374129,0,0,33.43229732,871.1659741,17.8575253,349.3074025,0,717.1658986,10.45627376,8.771929825,0,0,0.20351447,0.610828306,0.596354913,0,0,0,0,0,0,43.63675301,1.75,308,158.6206897,569.35625,135.9172414,75.55555556
465,3,404.8929987,612.3961354,428.9905075,0,0,11434.28746,5.085910653,0,160.1785378,2045.603778,3013.285048,135.8490566,5616.948637,0,0,484.7683111,17026.98096,357.150506,1136.836819,273.7039106,1290.898618,115.0190114,43.85964912,1.996674508,0,0.20351447,0.712633024,0.715625896,221.9803157,0,0,0,0,0,523.6410362,4.2,427,275.862069,1345.751136,266.6068966,115.5555556
466,3,941.6116248,1181.564308,1770.437015,33.48438551,24.10471656,23960.26887,10.17182131,192.4578313,786.2601306,5684.483105,6783.651696,244.5283019,16020.12541,20.33223529,41.58024137,1509.468224,31282.03547,1464.317074,2953.235312,2080.149721,2227.995392,355.513308,118.4210526,109.3179293,0,0.20351447,3.257750965,6.202091098,1736.669529,7.70843268,26.12038348,6.023008374,3.633856654,3.025946722,1108.373527,4.9,490,351.7241379,2173.905682,339.7931034,151.1111111
467,3,1271.175694,1667.878886,3500.017791,117.1953493,60.2617914,36150.6326,10.17182131,384.9156627,1426.914312,8317.438462,9004.758645,271.6981132,23835.2883,38.12294118,47.09974244,2555.89913,38251.21056,2892.919098,2603.92791,4105.558659,2677.419355,543.7262357,206.1403509,424.7925015,0,0.20351447,8.042572696,12.4041822,5114.252372,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,1605.832511,5.25,518,427.5862069,2691.502273,371.1586207,162.2222222
468,3,1666.652576,1653.469566,4357.998806,184.1641203,120.5235828,43799.64004,5.085910653,481.1445783,2351.524082,11098.91951,9130.103281,258.1132075,24257.03871,50.83058824,50.04347634,3583.942273,39835.11399,4071.515768,2006.929804,4379.26257,2782.603687,658.7452471,280.7017544,686.356862,0,0.20351447,8.755205719,4.890110289,8400.431556,23.12529804,78.36115043,18.06902512,10.90156996,9.077840166,2050.927392,5.6,497,427.5862069,2795.021591,360.7034483,155.5555556
469,3,1499.516513,1368.885479,4242.239463,217.6485058,132.5759411,43615.21392,5.085910653,577.373494,2861.144903,11760.53393,8337.925182,203.7735849,25771.50609,45.74752941,64.76214585,4157.306172,36667.30713,4571.526476,1327.36813,5182.127374,2218.43318,658.7452471,403.5087719,737.2720619,0,0.101757235,9.976862331,6.559904046,10668.11282,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,2203.656027,4.55,427,372.4137931,2639.742614,318.8827586,135.5555556
470,3,1259.405548,940.2081844,3520.44591,251.1328913,96.41886625,33169.85502,0,481.1445783,2868.401213,10862.62864,7625.96765,135.8490566,21822.38862,35.58141176,51.88331003,3714.328232,28827.04242,4285.806071,749.4231545,4707.707263,1635.138249,533.269962,495.6140351,578.5364386,0,0.101757235,9.060619872,5.725007167,10681.17049,7.70843268,26.12038348,6.023008374,3.633856654,3.025946722,2264.747481,2.45,308,268.9655172,2018.626705,240.4689655,95.55555556
471,3,868.6367239,540.3495313,2362.852478,200.9063131,72.31414969,16194.51919,0,384.9156627,2533.531518,10268.52589,6307.34208,54.33962264,18192.77903,27.95682353,53.35517698,2316.858204,16314.16715,3250.069604,127.0208736,3831.854749,439.8617512,345.0570342,337.7192982,210.1499919,0,0.101757235,4.173993424,3.101045549,9279.647709,0,0,0,0,0,1082.191475,1.05,126,117.2413793,776.3948864,115.0068966,37.77777778
472,3,294.2536328,162.1048594,973.7403582,66.96877102,24.10471656,2740.733301,0,192.4578313,1783.672875,8020.387089,2832.788772,0,10198.69172,5.083058824,52.25127677,929.4178655,3009.378341,1767.895004,6.351043682,2518.075978,19.12442396,125.4752852,122.8070175,0,0,0.20351447,1.018047177,1.073438844,6698.582469,0,0,0,0,0,384.0034265,0,0,6.896551724,0,5.227586207,0
473,3,2.354029062,3.602330208,88.52185075,0,0,34.74541411,0,0,764.4312321,2774.729877,967.6605893,0,2159.87331,0,16.19053646,78.5658987,0,482.153183,0,1295.531844,9.562211982,10.45627376,13.15789474,0,0,0.20351447,0.712633024,0.477083931,2833.513442,0,0,0,0,0,26.18205181,0,0,0,0,0,0
474,3,0,0,6.809373134,0,0,0.241594996,0,0,50.97407604,182.2815247,0,0,0,0,6.62340128,0,0,35.7150506,0,145.975419,0,0,4.385964912,0,0,0.20351447,0.814437741,0.477083931,348.2044168,0,0,0,0,0,0,0,0,0,0,0,0
475,3,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,1.103900213,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.712633024,0.477083931,4.352555211,0,0,0,0,0,0,0,0,0,0,0,0
476,3,0,0,0,0,0,0,0,0,0,101.2675137,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
477,3,0,0,0,0,0,0,0,0,0,101.2675137,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
478,3,0,0,0,0,0,0,0,0,0,94.51634616,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
479,3,0,0,0,0,0,0,0,0,0,94.51634616,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
480,3,0,0,0,0,0,0,0,0,0,101.2675137,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
481,3,0,0,0,0,0,0,0,0,0,94.51634616,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
482,3,0,0,0,0,0,0,0,0,0,94.51634616,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
483,3,0,0,0,0,0,0,0,0,0,101.2675137,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.101757235,0.407218871,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
484,3,0,0,0,0,0,0,0,0,0,101.2675137,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.101757235,0.407218871,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
485,3,0,0,0,0,0,0,0,0,0,101.2675137,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.101757235,0.407218871,0.477083931,0,0,0,0,0,0,0,0,0,0,0,0,0
486,3,0,0,0,0,0,0,0,0,0,101.2675137,0,0,0,0,0,0,0,0,6.351043682,0,0,0,4.385964912,0,0,0.101757235,0.407218871,0.477083931,0,0,0,0,0,0,0,0,0,0,0,0,0
487,3,0,7.204660417,0,0,0,32.68839884,0,0,0,94.51634616,0,0,0,0,0,0,0,0,362.0094899,0,344.2396313,0,4.385964912,0,0,0.20351447,0.509023588,0.477083931,0,0,0,0,0,0,0,0.35,28,13.79310345,258.7982955,20.91034483,4.444444444
488,3,21.18626156,291.7887469,13.61874627,0,0,2922.640023,0,0,7.256309648,540.0934067,1022.812229,67.9245283,575.1141949,0,0,125.371115,950.3420578,17.8575253,939.954465,18.24692737,1711.635945,0,8.771929825,0,0,0.20351447,0.610828306,0.477083931,4.352555211,0,0,0,0,0,48.00042832,2.45,98,62.06896552,1293.991477,135.9172414,26.66666667
489,3,513.1783355,951.015175,408.5623881,0,12.05235828,17706.83611,5.085910653,0,1179.420181,6278.585852,2857.857699,163.0188679,5936.456523,0,0,1201.891089,16868.55244,250.0053542,2476.907036,638.6424581,2926.036866,41.82509506,52.63157895,0,0,0.20351447,0.916242459,2.743232601,147.9868772,0,0,0,0,0,401.4581277,4.9,182,131.0344828,2484.463636,214.3310345,62.22222222
490,3,1247.635403,1567.013641,1675.105791,83.71096378,120.5235828,39415.78992,5.085910653,384.9156627,4666.646677,14731.04767,6016.542524,271.6981132,9904.744467,0,34.58887335,2947.057009,28114.22861,982.1638914,4839.495286,2244.372067,3815.322581,104.5627376,179.8245614,75.37446266,0,0.20351447,5.497454754,17.05575052,909.684039,7.70843268,26.12038348,6.023008374,3.633856654,3.025946722,562.9141139,7,273,213.7931034,3312.618182,266.6068966,106.6666667
491,3,1570.137384,1891.223359,3207.214746,820.367445,144.6282994,51659.22829,5.085910653,1635.891566,7811.747169,19342.09513,8002.001557,285.2830189,13080.65285,2.541529412,58.87467805,4045.307976,32628.41065,2000.042833,3543.882375,3047.236872,4551.612903,198.6692015,350.877193,289.018635,0,0.20351447,15.37251237,49.25891584,2145.809719,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,1152.01028,7.7,350,289.6551724,3623.176136,277.062069,128.8888889
492,3,1687.838838,1974.076954,4092.433254,2059.289709,409.7801816,50349.0817,5.085910653,2501.951807,9755.598581,22697.42541,8212.580546,271.6981132,16205.43998,7.624588235,85.73624991,4336.168962,32865.9389,2982.206725,2807.161308,3923.089385,4341.24424,250.9505703,429.8245614,452.246776,0,0.20351447,42.96159086,58.56205248,3242.653632,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,1828.379951,8.4,378,268.9655172,3571.416477,230.0137931,122.2222222
493,3,1824.372523,1757.937142,3990.292657,2578.297684,1181.131112,43178.23779,5.085910653,3656.698795,10469.05574,21759.01312,6914.010118,217.3584906,19081.01095,12.70764706,79.48081537,3829.669658,29460.60379,3750.080313,1746.537013,4379.26257,3432.834101,250.9505703,328.9473684,404.8257564,0,0.20351447,66.58028535,99.23345757,4504.894643,7.70843268,26.12038348,6.023008374,3.633856654,3.025946722,829.0983073,6.65,329,179.3103448,3053.819886,172.5103448,100
494,3,1487.746367,1264.417903,3431.92406,1975.578745,1446.282994,30866.69465,0,3464.240964,10352.535,19024.79025,5414.888272,149.4339623,16250.17108,12.70764706,75.43318125,2866.819495,21620.26273,3946.513091,844.6888097,3503.410056,1950.691244,198.6692015,223.6842105,240.1001095,0,0.20351447,95.18741102,176.7595963,4935.797609,7.70843268,26.12038348,6.023008374,3.633856654,3.025946722,1226.19276,4.55,210,96.55172414,2122.146023,88.86896552,66.66666667
495,3,529.656539,670.0334188,2097.286925,1071.500336,1012.398096,14695.78398,0,2405.722892,9369.694841,13583.34918,3880.669928,54.33962264,11285.01854,5.083058824,66.2340128,1549.586981,11404.10469,3232.212079,146.0740047,2134.890503,659.7926267,156.8441065,149.122807,72.87861953,0,0.20351447,59.65756455,154.0981096,3912.947134,0,0,0,0,0,994.9179687,1.75,56,41.37931034,776.3948864,26.13793103,24.44444444
496,3,94.16116248,201.7304917,864.7903881,385.0704334,313.3613153,2212.501984,0,962.2891566,6821.650703,9168.085578,2266.231018,0,5086.565546,0,71.38554713,471.3953922,1821.508032,1857.182631,6.351043682,1167.803352,9.562211982,125.4752852,39.47368421,0,0,0.20351447,12.92919914,28.02868092,2624.590792,0,0,0,0,0,283.6388946,0,0,0,0,0,0
497,3,0,7.204660417,68.09373134,33.48438551,24.10471656,10.74697783,0,96.22891566,2919.375289,3375.583792,1017.798444,0,888.2319232,0,37.16464052,40.11875678,0,500.0107083,0,401.4324022,0,31.36882129,8.771929825,0,0,0.101757235,1.32346133,1.192709827,1292.708898,0,0,0,0,0,21.81837651,0,0,0,0,0,0
498,3,0,0,6.809373134,0,0,0,0,0,203.8363347,378.0653847,0,0,6.390157721,0,14.71866951,0,0,35.7150506,0,36.49385475,0,0,4.385964912,0,0,0.101757235,0.916242459,0.715625896,195.8649845,0,0,0,0,0,0,0,0,0,0,0,0
499,3,0,0,0,0,0,0,0,0,0,128.2721841,0,0,0,0,2.575767165,0,0,0,0,0,0,0,4.385964912,0,0,0.101757235,0.814437741,0.715625896,4.352555211,0,0,0,0,0,0,0,0,0,0,0,0
500,3,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.814437741,0.715625896,0,0,0,0,0,0,0,0,0,0,0,0,0
501,3,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.712633024,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
502,3,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.715625896,0,0,0,0,0,0,0,0,0,0,0,0,0
503,3,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
504,3,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.610828306,0.715625896,0,0,0,0,0,0,0,0,0,0,0,0,0
505,4,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.101757235,0.509023588,0.715625896,0,0,0,0,0,0,0,0,0,0,0,0,0
506,4,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.101757235,0.509023588,0.715625896,0,0,0,0,0,0,0,0,0,0,0,0,0
507,4,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.101757235,0.509023588,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
508,4,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
509,4,0,0,0,0,0,0,0,0,0,114.7698489,0,0,0,0,0,0,0,0,0,0,0,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
510,4,0,0,0,0,0,0,0,0,0,108.0186813,0,0,0,0,0,0,0,0,6.351043682,0,0,0,4.385964912,0,0,0.20351447,0.509023588,0.596354913,0,0,0,0,0,0,0,0,0,0,0,0,0
511,4,0,7.204660417,0,0,0,26.74505359,0,0,0,114.7698489,0,0,0,0,0,0,0,0,177.8292231,0,325.1152074,0,4.385964912,0,0,0.101757235,0.610828306,0.596354913,0,0,0,0,0,0,0,0.35,7,27.5862069,155.2789773,5.227586207,2.222222222
512,4,11.77014531,252.1631146,13.61874627,0,0,3855.745226,5.085910653,0,7.256309648,411.8212226,952.619233,40.75471698,268.3866243,0,0,73.5510541,79.17608371,0,793.8804603,18.24692737,1166.589862,0,4.385964912,0,0,0.101757235,0.610828306,0.596354913,0,0,0,0,0,0,61.09145422,1.4,35,96.55172414,672.8755682,41.82068966,13.33333333
513,4,414.3091149,666.4310885,279.1842985,16.74219276,12.05235828,18415.17737,15.25773196,0,1150.275003,6778.172253,2080.720956,95.09433962,3751.022582,0,0,397.8443381,1979.860199,267.8628795,1994.227716,1313.778771,2008.064516,20.91254753,17.54385965,0,0,0.20351447,0.814437741,1.192709827,43.52555211,0,0,0,0,0,567.2777892,2.8,70,165.5172414,1086.952841,109.7793103,35.55555556
514,4,1252.343461,1203.17829,1709.152657,502.2657827,132.5759411,32480.51028,30.51546392,384.9156627,4426.408855,17512.52871,4171.469484,149.4339623,8799.247182,10.16611765,69.17774671,857.5384263,4434.929603,1142.881619,3734.413685,3996.077095,2553.110599,104.5627376,48.24561404,54.40938033,0,0.20351447,3.461360401,4.05521341,356.9095273,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,1248.011136,4.2,112,227.5862069,1293.991477,162.0551724,57.77777778
515,4,2177.476882,1574.218301,3030.171045,1690.961468,457.9896147,40977.19801,35.60137457,962.2891566,7141.947809,22434.12988,6106.790662,149.4339623,11872.91305,20.33223529,76.9050482,1242.009845,6335.613718,2285.763238,3435.914632,5218.621229,2801.728111,313.6882129,114.0350877,284.5261173,0,0.20351447,10.79130007,16.34012462,1144.72202,23.12529804,78.36115043,18.06902512,10.90156996,9.077840166,2317.111585,4.55,182,255.1724138,1293.991477,115.0068966,71.11111111
516,4,2850.729194,1653.469566,3411.49594,2209.969444,674.9320637,44697.19132,30.51546392,1635.891566,8510.631736,22812.19526,8578.586883,149.4339623,14921.01828,17.79070588,133.9398926,1370.72419,6652.394404,3250.069604,3035.79888,7006.820112,2973.847926,470.5323194,96.49122807,433.2783682,0,0.305271704,28.70893038,40.31359214,2154.514829,23.12529804,78.36115043,18.06902512,10.90156996,9.077840166,2059.654742,4.2,217,241.3793103,1345.751136,83.64137931,73.33333333
517,4,3123.796565,1451.739074,3588.539642,1690.961468,747.2462134,42129.25071,20.34364261,2117.036145,9042.081456,21860.28063,9686.633464,135.8490566,14805.99544,17.79070588,94.93541835,1397.470028,5226.843142,3857.225464,1981.525629,7317.017877,2419.239631,397.338403,144.7368421,374.8756388,0,0.20351447,59.55575983,76.81051283,3408.05073,15.41686536,52.24076695,12.04601675,7.267713309,6.051893444,973.0995922,3.15,168,220.6896552,1190.472159,67.95862069,66.66666667
518,4,2528.227213,1080.699063,3445.542806,1255.664457,711.0891386,31991.23169,10.17182131,2020.807229,7971.925706,21705.00378,8157.428906,108.6792453,11208.33664,17.79070588,97.51118552,1613.108346,3009.378341,4142.945869,914.5502902,8046.894972,1424.769585,355.513308,144.7368421,235.6075919,0,0.20351447,57.82507963,61.06674312,4761.6954,7.70843268,26.12038348,6.023008374,3.633856654,3.025946722,440.7312054,1.75,119,144.8275862,672.8755682,47.04827586,44.44444444
519,4,1337.088507,677.2380792,2614.799284,736.6564813,518.2514061,15975.55624,0,1154.746988,6224.654319,21218.91971,6101.776877,40.75471698,8147.451094,10.16611765,89.78388402,1430.902325,1029.518141,3500.074958,107.9677426,7189.289385,401.6129032,230.0380228,149.122807,62.89524699,0,0.20351447,23.41508506,34.82712694,5340.585243,0,0,0,0,0,859.6440344,0.35,49,68.96551724,207.0386364,20.91034483,15.55555556
