Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
1290,8,4116.966031,0,0,2146.009129,3089.946339,17148.65744,0,2147.367943,1378.607467,1070.837538,1958.99792,0,8500,416.7507568,447.8304743,0,8972.934463,0,2976.79112,0,878.9101917,0,0,494.7145877,49.3784986,98.34891044,61.21301479,34.68737505,26681.62535,91.00334866,337.0796681,499.9062875,273.4181327,23.26094562,0,0,0,0,0,0,0
1291,8,3886.458818,0,0,2648.029069,3348.77028,17580.23628,0,1681.151658,1566.599395,952.1695257,1856.882802,0,8500,372.8557013,259.9394551,0,9116.81603,0,3077.699294,0,849.6468214,0,0,473.5729387,44.49205318,88.61640344,55.15543782,31.2547481,33706.29294,81.9977509,303.722611,450.4360756,246.3609556,20.95906637,0,0,0,0,0,0,0
1292,8,3462.968823,0,0,2961.111479,3677.570695,14591.26397,0,1195.870767,1683.753784,980.4238143,1236.130374,0,8216.666667,315.3380424,146.9223007,0,9066.824089,0,4883.9556,0,819.3743693,0,0,465.1162791,28.07287085,55.91373451,34.80107957,19.72061176,35874.25069,51.73760496,191.6379448,284.2088165,155.4448221,13.22441024,0,0,0,0,0,0,0
1293,8,3245.863192,0,0,2840.070353,3626.922228,16646.73042,0,941.0982994,1740.968718,895.6609485,980.8425798,0,7366.666667,245.2068618,158.2240161,0,8997.597154,0,6861.755802,0,789.1019173,0,0,463.0021142,27.4862555,54.74535186,34.07387045,19.30852659,36443.491,50.65648741,187.6334466,278.269942,152.1966214,12.94807077,0,0,0,0,0,0,0
1294,8,3484.411354,0,0,2747.125293,3555.34827,16080.85051,0,766.0505494,1803.632694,938.0423814,1830.010402,0,7650,161.4530777,372.9566095,0,7925.865162,0,7780.020182,0,771.9475277,0,0,463.0021142,28.58691523,56.93757497,35.43832467,20.08171731,38805.23269,52.68497601,195.1470412,289.4129848,158.2911835,13.46656337,0,0,0,0,0,0,0
1295,8,3339.674267,0,0,2753.458863,3385.537416,18262.36604,0,521.6769578,1795.459132,1014.328961,1916.00208,0,8500,80.72653885,723.3097881,0,9293.549445,0,7124.117053,0,739.6569122,0,0,463.0021142,26.25254898,52.28813475,32.54448221,18.44187325,40234.3892,48.38279688,179.2116154,265.779938,145.3653539,12.36690324,0,0,0,0,0,0,0
1296,8,2516.817124,0,0,2364.757512,2932.700096,14427.46206,0,407.2893192,1735.519677,1022.805247,1730.582524,0,8216.666667,32.79515641,868.8193744,0,8541.004093,0,6892.028254,0,756.8113017,0,0,465.1162791,35.92867853,71.56042583,44.53968413,25.23915434,39435.03047,66.21566373,245.2651939,363.7407537,198.9439224,16.92507997,0,0,0,0,0,0,0
1297,8,3103.806422,0,0,2033.910782,2835.874591,12280.19227,0,606.6011138,1675.580222,1045.408678,1220.006935,0,7933.333333,14.1271443,758.6276488,0,8159.446554,0,6236.125126,0,793.1382442,0,0,475.6871036,49.07007197,97.73460616,60.83066773,34.47071172,38066.43144,90.43492603,334.9742103,496.7837865,271.7103159,23.11565374,0,0,0,0,0,0,0
1298,8,3026.077245,0,0,1958.362258,2546.34683,11309.75878,0,802.4466162,1642.885974,873.0575177,1244.192094,0,6233.333333,9.081735621,518.4661958,0,7648.576529,0,6266.397578,0,819.3743693,0,0,484.1437632,74.62714914,148.637545,92.5129948,52.42403039,36189.14958,137.5359856,509.4382247,755.5227909,413.2247101,35.15493802,0,0,0,0,0,0,0
1299,8,1613.550489,0,0,1749.485396,1677.735352,9456.465974,0,1065.884814,1634.712412,762.8657921,1144.764216,0,5666.666667,9.081735621,354.5913219,0,8699.359517,0,6044.399596,0,830.4742684,0,0,492.6004228,89.7642443,178.7866353,111.2779888,63.05752699,31962.23753,165.4332767,612.7707917,908.7702419,497.0416833,42.28563575,0,0,0,0,0,0,0
1300,8,1699.320614,0,0,1340.377387,1114.235624,9520.934611,0,1344.921327,1637.436932,621.5943491,1160.887656,0,3400,7.063572149,586.2764884,0,7846.068501,0,4883.9556,0,822.4016145,0,0,503.1712474,87.94392243,175.1610356,109.0213914,61.77878848,31635.22715,162.0784686,600.3444622,890.3413635,486.9622151,41.42812875,0,0,0,0,0,0,0
1301,8,2034.360168,0,0,1394.238805,737.2425866,10724.58985,0,1606.626378,1615.640767,686.5792129,1287.187933,0,2266.666667,5.045408678,1082.139253,0,7128.850788,0,4641.775984,0,814.3289606,0,0,511.627907,92.25584766,183.7492503,114.3667533,64.80782687,31623.11565,170.0252399,629.7795882,933.9951519,510.8381647,43.45936625,0,0,0,0,0,0,0
1302,8,1693.959981,0,0,1393.524563,428.7331774,11011.75895,0,1953.255586,1552.976791,663.975782,1340.932732,0,2833.333333,16.14530777,1277.093845,0,7362.527403,0,7467.204844,0,823.4106963,0,0,517.9704017,89.70376849,178.6661835,111.2030188,63.01504398,29697.38781,165.3218213,612.3579568,908.1579868,496.7068173,42.25714714,0,0,0,0,0,0,0
1303,8,1857.459283,0,0,1479.161789,259.4762694,9067.075406,0,2615.317373,1441.271443,678.1029263,1297.936893,0,2266.666667,49.94954591,1284.157417,0,6187.478733,0,8900.100908,0,821.3925328,0,0,524.3128964,86.07521991,171.4390744,106.7048181,60.46606357,26512.0644,158.6344962,587.5878649,871.4226809,476.6148541,40.54783087,0,0,0,0,0,0,0
1304,8,2085.28618,0,0,1440.480473,284.9100307,9358.061046,0,3298.176913,1397.679112,743.0877901,1464.54577,0,1133.333333,127.6488396,1200.807265,0,5700.223948,0,9354.187689,0,840.5650858,0,0,522.1987315,89.87310076,179.0034486,111.4129348,63.1339964,26003.38158,165.6338964,613.5138944,909.8723011,497.6444422,42.33691523,0,0,0,0,0,0,0
1305,8,3334.313634,0,0,1320.306004,278.5555867,9582.927652,0,3249.648824,1359.535822,737.4369324,1284.500693,0,850,274.4702321,1130.171544,0,6317.076889,0,9223.007064,0,869.8284561,0,0,541.2262156,88.60310876,176.4739604,109.8385646,62.24185326,24743.78601,163.2933327,604.8443623,897.014944,490.6122551,41.73865454,0,0,0,0,0,0,0
1306,8,3578.222429,0,0,1221.445987,366.3686917,9568.796127,0,3234.050509,1326.841574,785.469223,1563.973648,0,850,377.3965691,1164.07669,0,7188.745894,0,8829.465187,0,897.073663,0,0,562.3678647,85.7305078,170.752499,106.277489,60.22391044,20298.86704,157.9992003,585.2347061,867.9328269,474.7061176,40.38544582,0,0,0,0,0,0,0
1307,8,3918.622615,0,0,1142.061626,442.6318844,9632.439565,0,3738.396007,1337.739657,737.4369324,2090.672677,0,566.6666667,409.6871847,1210.696266,0,7571.446105,0,8597.376387,0,912.209889,0,0,581.3953488,84.07347061,167.4521192,104.2233107,59.05987605,16314.1849,154.9453219,573.9230308,851.1570372,465.5307877,39.60485806,0,0,0,0,0,0,0
1308,8,3219.060028,0,0,1212.822515,496.3571827,9632.645865,0,3807.721848,1321.392533,542.4823411,2370.145631,0,566.6666667,411.7053481,1236.125126,0,8005.471376,0,8567.103935,0,909.1826438,0,0,585.6236786,88.38539584,176.0403339,109.5686725,62.08891443,13625.43283,162.8920932,603.3581567,894.8108257,489.4067373,41.63609556,0,0,0,0,0,0,0
1309,8,3390.600279,0,0,1339.816512,438.9527734,9287.40342,0,3719.3314,1272.35116,582.0383451,2206.223994,0,850,412.209889,1214.93441,0,5693.939247,0,8355.196771,0,901.1099899,0,0,591.9661734,95.47920832,190.1693323,118.3626549,67.07217113,10706.56233,175.9658137,651.7836865,966.6283487,528.6865254,44.97780888,0,0,0,0,0,0,0
1310,8,3500.493253,0,0,1481.560777,316.9143004,8569.686978,0,3632.674098,1318.668012,785.469223,2216.972954,0,5950,419.2734612,1127.346115,0,7069.907909,0,7981.836529,0,899.0918264,0,0,613.1078224,100.1358457,199.4441224,124.1353459,70.34336265,8732.388504,184.5478808,683.5719712,1013.771991,554.4712115,47.17143143,0,0,0,0,0,0,0
1311,8,3441.526291,0,0,1226.466922,390.5109922,7114.655629,0,3684.66848,1525.731584,822.1997982,2114.857836,0,8500,436.4278507,1063.773966,0,7143.895981,0,7729.566095,0,904.1372351,0,0,610.9936575,98.92632947,197.035086,122.6359456,69.49370252,7327.454986,182.3187725,675.3152739,1001.526889,547.7738904,46.60165934,0,0,0,0,0,0,0
1312,8,2154.974407,0,0,1167.052154,394.2523494,6486.16378,0,3266.980284,1792.734612,850.4540868,2090.672677,0,8500,449.0413724,1125.933401,0,8259.716105,0,7780.020182,0,895.0554995,0,0,598.3086681,96.04163335,191.2895342,119.059876,67.46726309,5656.06856,177.0023491,655.6230508,972.3223211,531.8007797,45.2427529,0,0,0,0,0,0,0
1313,8,1584.067008,0,0,1532.004877,501.0830261,8923.387708,0,2759.168495,2062.462159,957.8203835,2316.400832,0,8500,442.4823411,1233.299697,0,8203.629908,0,8143.289606,0,879.9192735,0,0,579.2811839,96.72501,192.6506397,119.9070372,67.94732107,4735.594875,178.2617953,660.2880848,979.2408037,535.5847661,45.56467413,0,0,0,0,0,0,0
1314,8,1176.658911,0,0,1672.596774,649.0086636,11008.87075,0,3234.050509,2234.106963,1070.837538,2184.726075,0,8500,442.9868819,1295.459132,0,6874.98695,0,8415.741675,0,871.8466196,0,0,566.5961945,103.5345862,206.2135146,128.3486605,72.73090764,6297.977839,190.8116753,706.7732907,1048.180728,573.2906837,48.772491,0,0,0,0,0,0,0
1315,8,1251.707771,0,0,1304.127723,860.1792153,13961.22488,0,3807.721848,2313.118063,1209.283552,1838.072122,0,8216.666667,451.0595358,1316.649849,0,6161.482924,0,8476.286579,0,883.9556004,0,0,558.1395349,106.135046,211.3929428,131.5723711,74.55767693,9713.419668,195.6042583,724.5251899,1074.507697,587.689924,49.997501,0,0,0,0,0,0,0
1316,8,1385.723592,0,0,1194.373122,1401.79461,14873.37873,0,3878.780836,2343.08779,1299.697275,1424.237171,0,5100,455.6004036,1310.998991,0,4770.373845,0,8456.104945,0,913.2189707,0,0,549.6828753,105.2158137,209.5620752,130.4328269,73.91193523,13322.64543,193.9101359,718.2501,1065.201419,582.59996,49.56447421,0,0,0,0,0,0,0
1317,8,1581.386691,0,0,987.1358348,2654.412735,17225.19461,0,3701.99994,2310.393542,1395.761857,1206.570735,0,4250,461.1503532,1292.633703,0,5273.149938,0,8385.469223,1720,935.4187689,0,0,543.3403805,104.4356757,208.0082467,129.4657137,73.36390444,16738.08726,192.4723611,712.9245302,1057.303329,578.2801879,49.19697121,0,0,0,0,0,0,0
1318,8,2640.11168,0,0,1023.336143,3119.900358,18074.94282,0,3825.053309,2253.178607,1466.397578,1021.151179,0,0,462.6639758,1264.379415,0,4211.511556,0,8385.469223,2000,939.4550959,0,0,539.1120507,101.919882,202.997451,126.3469612,71.59661136,19063.49446,187.8358157,695.7505998,1031.833517,564.3497601,48.01184526,0,0,0,0,0,0,0
1319,8,2548.980921,0,0,1049.093824,3036.504262,18280.52041,0,3951.57297,2201.412714,1469.223007,798.1102635,0,283.3333333,455.0958628,1238.950555,0,5970.275652,0,8102.926337,2000,928.3551968,0,0,562.3678647,98.46066573,196.107607,122.0586765,69.16658337,22430.4903,181.4605658,672.1364454,996.812525,545.1954218,46.38229708,0,0,0,0,0,0,0
1320,8,1972.71289,0,0,516.431109,2435.259044,17918.56769,0,3915.176903,2179.616549,1435.317861,392.3370319,0,1133.333333,450.554995,1226.236125,0,5155.549848,0,7941.473259,2000,915.2371342,0,0,547.5687104,93.65888645,186.5437325,116.1060576,65.79343263,26197.16551,172.6110056,639.3573571,948.1994702,518.6070572,44.12030188,0,0,0,0,0,0,0
1321,8,1621.591438,0,0,973.3457599,2622.450568,16850.45131,0,3968.90443,2212.310797,1415.539859,585.8183079,0,6516.666667,448.5368315,1237.537841,0,3655.88684,0,7931.382442,1776,909.1826438,0,0,558.1395349,91.49990004,182.2436026,113.4296281,64.27678928,29770.05679,168.6320472,624.6191523,926.3419632,506.6523391,43.1032587,0,0,0,0,0,0,0
1322,8,1133.773848,0,0,1577.718992,2613.787214,15762.94277,0,3861.449376,2253.178607,1489.001009,980.8425798,0,8216.666667,448.5368315,1254.490414,0,3049.889292,0,8002.018163,2000,912.209889,0,0,585.6236786,86.03893443,171.3668033,106.6598361,60.44057377,30872.20291,158.567623,587.3401639,871.0553279,476.4139344,40.5307377,0,0,0,0,0,0,0
1323,8,766.5704979,0,0,1797.421949,2733.031135,13671.88963,0,3429.896012,2274.974773,1633.097881,978.1553398,0,8216.666667,451.0595358,1274.268416,0,2448.176768,0,8133.198789,2000,928.3551968,0,0,608.8794926,81.43067773,162.1883747,100.9471212,57.20336865,34142.30679,150.0747201,555.8821471,824.4014894,450.8971411,38.35990604,0,0,0,0,0,0,0
1324,8,621.8334109,0,0,1860.105048,2557.63485,11816.74014,0,3169.924106,2272.250252,1712.209889,1305.998613,0,8500,455.0958628,1286.982846,0,1964.159557,0,8284.561049,2000,926.3370333,0,0,604.6511628,76.27813874,151.9258796,94.55967613,53.58381647,33427.72853,140.5787185,520.7086166,772.2373551,422.3665534,35.93267693,0,0,0,0,0,0,0
1325,8,217.1056305,0,0,1650.349589,2054.988039,8325.737656,0,3029.539277,2247.729566,1604.843592,1585.471567,0,8216.666667,459.6367306,1296.871847,0,1265.891169,0,8496.468214,1952,944.5005045,0,0,619.4503171,70.52084166,140.4588665,87.42253099,49.53943423,37799.97853,129.9681627,481.4067373,713.9506697,390.4873051,33.22056178,0,0,0,0,0,0,0
1326,8,99.17170777,0,0,1405.814256,2039.855641,7100.730403,0,2937.682537,2223.20888,1265.792129,1555.911928,0,8216.666667,452.0686176,1302.522704,0,479.8274109,0,8849.646821,1960,928.3551968,0,0,606.7653277,64.11040584,127.6909736,79.47570972,45.03623551,39108.02008,118.1538884,437.6462415,649.0516293,354.9915034,30.20076969,0,0,0,0,0,0,0
1327,8,120.6142392,0,0,1413.156645,1614.13829,7546.956521,0,2922.084222,2220.484359,836.3269425,1765.516644,0,8216.666667,441.4732593,1303.935419,0,172.4483908,0,9021.190716,1976,830.4742684,0,0,600.422833,52.07571971,103.7210616,64.55667733,36.58211715,39665.14889,95.9742603,355.4921032,527.2128649,288.3531587,24.53153739,0,0,0,0,0,0,0
1328,8,155.4583527,0,0,1460.216465,1361.22246,6119.775623,0,3045.137591,2239.556004,542.4823411,1744.018724,0,7650,438.950555,1305.348133,0,186.922248,0,9101.917255,1976,705.3481332,0,0,549.6828753,38.45656737,76.59531188,47.67343063,27.01494402,40234.3892,70.8745002,262.5216913,389.3330168,212.9413235,18.11590364,0,0,0,0,0,0,0
1329,8,225.1465798,0,0,1665.784542,1836.828447,4466.593471,0,3107.530849,2187.790111,330.5751766,1926.75104,0,7650,446.0141271,1299.697275,0,171.3057179,0,9212.916246,1992,663.975782,0,0,539.1120507,31.89494202,63.52628948,39.53918433,22.40553778,41300.20083,58.78158737,217.7291084,322.9033387,176.6083567,15.02489004,0,0,0,0,0,0,0
1330,8,251.9497441,0,0,1531.356425,1830.43681,3183.925469,0,2729.705012,2054.288597,203.4308779,2079.923717,0,4816.666667,450.554995,1285.570131,0,207.4903609,0,9132.189707,2000,756.8113017,0,0,556.02537,32.36060576,64.45376849,40.11645342,22.73265694,41893.66413,59.63979408,220.9079368,327.6177029,179.1868253,15.2442523,0,0,0,0,0,0,0
1331,8,391.3261982,0,0,1058.551033,2048.011145,2457.647592,0,2571.988722,1852.674067,186.4783047,2141.730236,0,566.6666667,448.0322906,1261.553986,0,266.5284626,0,8940.464178,2000,793.1382442,0,0,572.9386892,43.11320472,85.87010196,53.44612155,30.28613555,40900.52147,79.45656737,294.309976,436.4766593,238.7260096,20.30952619,0,0,0,0,0,0,0
1332,8,656.6775244,0,0,509.8056386,2185.5931,1879.802305,0,2571.988722,1607.467205,251.4631685,1910.627601,0,1133.333333,436.9323915,1234.712412,0,424.217328,0,8758.829465,2000,709.3844601,0,0,598.3086681,59.75009996,119.0063974,74.07037185,41.97321072,41191.19737,110.1179528,407.8808477,604.9080368,330.8476609,28.1467413,0,0,0,0,0,0,0
1333,8,948.8320149,0,0,472.2202809,1588.298179,1571.693795,0,2818.09546,1364.984864,378.6074672,1580.097087,0,283.3333333,415.2371342,1213.521695,0,543.5314272,0,8567.103935,2000,669.0211907,0,0,589.8520085,65.89444222,131.2443023,81.68732507,46.28948421,40997.41343,121.4418233,449.8248701,667.1131547,364.870052,31.04118353,0,0,0,0,0,0,0
1334,8,656.6775244,0,0,460.4311763,1401.232447,1883.928298,0,2802.497146,1010.797175,548.1331988,1598.907767,0,4533.333333,396.5691221,1196.569122,0,853.3862387,0,8264.379415,2000,636.7305752,0,0,653.2769556,67.64219312,134.7253599,83.85395842,47.5172431,40997.41343,124.6628848,461.7557977,684.8073271,374.5476809,31.8645042,0,0,0,0,0,0,0
1335,8,340.4001861,0,0,287.7615525,1418.35577,2516.752438,0,2922.084222,743.7941473,751.5640767,1824.635922,0,3400,399.5963673,1171.140262,0,885.7619719,0,7891.019173,2000,545.913219,0,0,672.3044397,73.07896841,145.5539784,90.5937625,51.33646541,41421.31579,134.6827269,498.8696521,739.8490604,404.6521391,34.42562975,0,0,0,0,0,0,0
1336,8,444.9325268,0,0,228.7234299,1573.576426,2939.976147,0,2831.960628,591.2209889,1003.027245,1913.31484,0,1416.666667,413.7235116,1145.711403,0,444.4997726,0,7416.750757,2000,471.2411705,0,0,680.7610994,82.45876649,164.2360556,102.2216114,57.92557977,42075.33657,151.9694622,562.9003399,834.8098261,456.5898641,38.84421232,0,0,0,0,0,0,0
1337,8,1176.658911,0,0,456.7131534,1232.840487,3098.104819,0,2892.62074,381.4328961,1186.680121,1832.697642,0,566.6666667,400.605449,1111.806256,0,365.1792262,0,6720.484359,2000,391.5237134,0,0,687.1035941,93.58631547,186.3991903,116.0160936,65.74245302,40936.85596,172.4772591,638.8619552,947.4647641,518.2052179,44.08611555,0,0,0,0,0,0,0
1338,8,2165.695672,0,0,417.3443619,766.6573887,2880.458701,0,3719.3314,217.9616549,1161.251261,1477.981969,0,850,377.3965691,1059.535822,0,1523.183025,0,6357.214934,2000,345.1059536,0,0,678.6469345,100.1237505,199.420032,124.1203519,70.33486605,40331.28116,184.5255898,683.4894042,1013.64954,554.4042383,47.16573371,0,0,0,0,0,0,0
1339,8,3693.476035,0,0,390.4610497,590.2232827,2587.203765,0,4516.578578,234.308779,901.3118063,1824.635922,0,1133.333333,355.7013118,1032.694248,0,4038.206161,0,6478.304743,1968,288.5973764,0,0,642.7061311,102.2101659,203.5756198,126.7068173,71.80052979,40125.38573,188.3708017,697.7322071,1034.772341,565.9571172,48.14859056,0,0,0,0,0,0,0
1340,8,4572.619823,0,0,275.3165218,571.9172268,1924.466177,0,4714.157227,286.074672,627.2452069,1558.599168,0,566.6666667,337.0332997,1053.884965,0,7257.687161,0,6740.665994,1968,230.0706357,0,0,600.422833,104.3510096,207.8396142,129.3607557,73.30442823,38526.66828,192.3163235,712.3465614,1056.446172,577.8113754,49.15708717,0,0,0,0,0,0,0
1341,8,5038.994881,0,0,176.4885768,340.488637,847.9946636,0,4594.57015,288.7991927,604.641776,1429.61165,0,566.6666667,340.0605449,1080.726539,0,8346.654471,0,7336.024218,1584,185.6710394,0,0,543.3403805,106.509996,212.1397441,132.0371851,74.82107157,32204.46745,196.2952819,727.0847661,1078.303679,589.7660936,50.17413035,0,0,0,0,0,0,0
1342,8,5290.944625,0,0,110.5720699,284.6432556,1116.184193,0,4419.5224,313.3198789,647.0232089,1115.204577,0,0,339.556004,1103.32997,0,9407.911961,0,8062.563068,1992,117.0534813,0,0,471.4587738,106.3890444,211.8988405,131.8872451,74.73610556,28776.91413,196.0723711,726.2590964,1077.079168,589.0963615,50.11715314,0,0,0,0,0,0,0
1343,8,5248.059563,0,0,92.81287814,160.1352869,2143.350093,0,3987.969036,403.2290616,745.913219,1698.335645,0,1416.666667,334.5105954,1154.187689,0,10266.24978,0,8567.103935,1232,57.51765893,0,0,422.832981,105.6451919,210.4172831,130.965114,74.21356457,28098.67036,194.7014694,721.1812275,1069.548431,584.977509,49.7667433,0,0,0,0,0,0,0
1344,8,5229.297348,0,0,81.20173832,257.9300147,2580.189577,0,3364.036462,629.3642785,884.3592331,1429.61165,0,850,327.4470232,1199.394551,0,10328.04934,0,8859.737639,2000,26.23612513,0,0,369.9788584,104.8529588,208.8393643,129.9830068,73.65703719,27880.66343,193.2414034,715.7730908,1061.527889,580.5907637,49.39354258,0,0,0,0,0,0,0
1345,9,5261.461145,0,0,71.20710098,208.0414372,2175.326537,0,2729.705012,1057.114026,1045.408678,1139.389736,0,566.6666667,328.9606458,1243.188698,0,10991.56143,0,9091.826438,2000,17.15438951,0,0,325.5813953,104.2058677,207.5505298,129.1808277,73.20246901,28789.02562,192.0488305,711.3557577,1054.976759,577.0076969,49.08871451,0,0,0,0,0,0,0
1346,9,5301.665891,0,0,149.1745944,101.0667083,3108.626101,0,2110.971876,1670.131181,1223.410696,1644.590846,0,850,331.4833502,1265.792129,0,11404.54247,0,9273.46115,1920,21.19071645,0,0,287.5264271,101.5509796,202.2626949,125.8896441,71.33746501,29249.26247,187.1559376,693.2323071,1028.09876,562.3070772,47.83806477,0,0,0,0,0,0,0
1347,9,5301.665891,0,0,233.8900583,68.51495267,3608.180675,0,1502.637616,2059.737639,1359.031282,1660.714286,0,1416.666667,340.0605449,1278.506559,0,11821.04676,0,9374.369324,1984,34.30877901,0,0,257.9281184,100.5289384,200.2270592,124.6226509,70.6195022,31853.23407,185.2723411,686.2553978,1017.751649,556.6478409,47.35660736,0,0,0,0,0,0,0
1348,9,5293.624942,0,0,237.8761455,14.20225277,4226.666991,0,1022.556163,2223.20888,1466.397578,1682.212205,0,1133.333333,377.3965691,1279.919273,0,11982.8302,0,9394.550959,2000,43.39051463,0,0,236.7864693,99.70646741,198.5889144,123.6030588,70.04173331,33960.63435,183.7565474,680.6408437,1009.42498,552.0936625,46.96916234,0,0,0,0,0,0,0
1349,9,5258.780828,0,0,418.4409461,5.41905249,7601.316476,0,729.6544826,2266.801211,1503.128153,1881.067961,0,1416.666667,414.2280525,1275.68113,0,12352.19923,0,9374.369324,2000,51.46316852,0,0,234.6723044,99.85160936,198.8779988,123.7829868,70.14369252,36443.491,184.0240404,681.6316473,1010.894392,552.8973411,47.03753499,0,0,0,0,0,0,0
1350,9,5253.420195,0,0,383.1130808,3.343259802,7944.805374,0,533.8089801,2174.167508,1483.350151,2149.791956,0,850,430.8779011,1271.442987,0,12740.70803,0,9354.187689,2000,68.61755802,0,0,262.1564482,100.0027989,199.1791283,123.9704118,70.24990004,36976.39681,184.3026789,682.6637345,1012.42503,553.7345062,47.1087565,0,0,0,0,0,0,0
1351,9,5298.985575,0,0,300.1071558,3.94E-04,7650.31264,0,407.2893192,1877.194753,1407.063572,2456.137309,0,0,426.3370333,1268.617558,0,12661.76837,0,9465.18668,2000,101.9172553,0,0,270.6131078,99.31942223,197.8180228,123.1232507,69.76984206,39544.03393,183.0432327,677.9987005,1005.506547,549.9505198,46.78683527,0,0,0,0,0,0,0
1352,9,5298.985575,0,0,273.5673342,0,7322.089915,0,384.7584207,1471.241171,1378.809284,2450.762829,0,0,419.2734612,1265.792129,0,12691.76354,0,9414.732593,2000,170.5348133,0,0,217.7589852,98.7569972,196.6978209,122.4260296,69.3747501,37145.95776,182.0066973,674.1593363,999.812575,546.8362655,46.52189124,0,0,0,0,0,0,0
1353,9,5325.788739,0,0,410.7688538,0,10883.02797,0,454.0842623,1378.607467,1254.490414,2413.14147,0,0,418.2643794,1271.442987,0,13019.23456,0,9445.005045,1744,259.3340061,0,0,190.2748414,97.54748101,194.2887845,120.9266293,68.52508996,36988.50831,179.777589,665.9026389,987.567473,540.1389444,45.95211915,0,0,0,0,0,0,0
1354,9,5323.108423,0,0,644.9739589,0,12540.64557,0,490.4803291,1269.62664,1271.442987,2375.520111,0,0,410.6962664,1284.157417,0,12911.8233,0,9445.005045,1816,340.0605449,0,0,186.0465116,93.34441224,185.917383,115.7162135,65.57252099,38235.99238,172.0314374,637.2106158,945.0157437,516.8657537,43.97216114,0,0,0,0,0,0,0
1355,9,5336.510005,0,0,890.5114974,2.557004549,15418.31922,0,540.7415643,1040.766902,1271.442987,2386.269071,0,0,376.3874874,1305.348133,0,12799.74613,0,9455.095863,2000,412.7144299,0,0,194.5031712,92.30422831,183.8456118,114.4267293,64.84181327,38308.66136,170.1144042,630.1098561,934.484956,511.1060576,43.48215714,0,0,0,0,0,0,0
1356,9,5341.870638,0,0,1152.423583,12.01334967,16794.64726,0,667.2612251,860.9485368,1183.854692,2405.07975,0,0,378.9101917,1323.713421,0,12548.26286,0,9283.551968,2000,463.1685166,0,0,194.5031712,93.33231707,185.8932927,115.7012195,65.56402439,39677.26039,172.0091463,637.1280488,944.8932927,516.7987805,43.96646341,0,0,0,0,0,0,0
1357,9,5331.149372,0,0,1121.340662,19.54213585,16116.2309,0,856.1741434,803.7336024,1217.759839,2431.95215,0,0,359.7376387,1318.062563,0,12424.0924,0,9182.643794,2000,466.1957619,0,0,186.0465116,93.07227109,185.3753499,115.3788485,65.38134746,41542.43075,171.529888,635.3528589,942.2605958,515.3588565,43.84396242,0,0,0,0,0,0,0
1358,9,5339.190321,0,0,1040.658167,23.99201741,15538.38561,0,1048.553354,790.110999,1234.712412,2442.70111,0,283.3333333,334.5105954,1310.998991,0,12380.76605,0,8869.828456,1936,458.123108,0,0,186.0465116,91.30032987,181.8461116,113.1822271,64.13659536,41421.31579,168.2642443,623.2567973,924.3215214,505.5472811,43.0092463,0,0,0,0,0,0,0
1359,9,5339.190321,0,0,1359.847463,21.77697675,13887.06016,0,1268.662901,727.4470232,1223.410696,2440.01387,0,850,312.815338,1299.697275,0,12224.50553,0,9293.642785,2000,468.2139253,0,0,221.987315,91.75389844,182.7495002,113.7445022,64.45521791,39531.92244,169.1001599,626.3530588,928.9134346,508.0587765,43.22291084,0,0,0,0,0,0,0
1360,9,5355.27222,0,0,1554.986265,21.51590847,13728.10629,0,1268.662901,659.3340061,1203.632694,2437.32663,0,566.6666667,309.283552,1255.903128,0,13044.18292,0,9263.370333,2000,519.6770938,0,0,304.4397463,89.66748301,178.5939124,111.1580368,62.98955418,38054.31994,165.254948,612.1102559,907.7906337,496.5058976,42.24005398,0,0,0,0,0,0,0
1361,9,5360.632852,0,0,1354.454619,33.5969431,14955.38283,0,1363.985933,651.160444,1132.996973,2464.199029,0,283.3333333,311.8062563,1251.664985,0,13393.2695,0,8980.827447,2000,569.1220989,0,0,369.9788584,86.07521991,171.4390744,106.7048181,60.46606357,41324.42382,158.6344962,587.5878649,871.4226809,476.6148541,40.54783087,0,0,0,0,0,0,0
1362,9,5374.034435,0,0,1265.729684,107.4109724,15783.16013,0,1941.123564,664.7830474,1022.805247,2480.322469,0,283.3333333,311.8062563,1267.204844,0,13360.13198,0,8879.919273,2000,603.4308779,0,0,353.0655391,82.24105358,163.802429,101.9517193,57.77264094,42499.23892,151.5682227,561.4141343,832.6057077,455.3843463,38.74165334,0,0,0,0,0,0,0
1363,9,5376.714751,0,0,1086.093271,400.8681337,15354.46949,0,2421.205017,629.3642785,810.8980827,2480.322469,0,0,303.2290616,1226.236125,0,13298.2372,0,8950.554995,2000,635.7214934,0,0,310.782241,75.43752499,150.2515994,93.51759296,52.99330268,42305.45499,139.0294882,514.9702119,763.7270092,417.7119152,35.53668533,0,0,0,0,0,0,0
